Empresa_ID,Etiquetas_Empresas,Contactos_por_Empresa,Empresa,Descripción_empresa,Sector_EMILIO,Tipo,Tamaño,Url_LinkedIn,website,Localización_Empresa,Revisión,Extra,TagsCompHSK,Contactos1,Contactos2,Contactos3,CIF
76958402,Venture Capital,1,BlueBarricade Blockchain & AI Technology AB,"Blue Barricade permite verdaderas aplicaciones y servicios basados ​​en blockchain de nivel empresarial, lo que hace posible que cualquier empresa utilice plenamente los beneficios de blockchain en los procesos existentes y, al mismo tiempo, reduce drásticamente la complejidad y el costo operativo general.","Software,Tecnología",B2B,11-50,https://www.linkedin.com/company/bluebarricade-blockchain-technology-ab/,https://bluebarricade.ai,SE Stockholm Birger Jarlsgatan 18 11434,2024-11-11 16:14,Español,"Empresa Contacto Sol Especial 31-03-23,Empresa Nivel 4",,DanWesterlund - 7138,,
1335180,Posible patrono,1,Al Kamel Systems S.L.,"Al Kamel Systems, con sede en Barcelona, ​​se especializa en cronometraje, desarrollo de software ajustado a MyLaps, sistemas de control de carrera, gráficos de TV, instalaciones de redes y soluciones para circuitos de carreras/pruebas.  Nuestro objetivo es brindar las mejores soluciones para nuestros clientes, garantizando un evento sin problemas, en todo momento.","Software,Electrónica y electrodomésticos,Tecnología",B2B,11-50,https://www.linkedin.com/company/al-kamel-systems-s.l./,http://www.alkamelsystems.com,"ES La Garriga Barcelona C/ Priora Xixilona, 93 08530",2024-11-11 16:07,Español,"Empresa Contacto Sol Especial 31-03-23,Empresa Nivel 4,Verificado_Lidia_06-2023,Empresa Barcelona,Empresa de Barcelona 07-2024",AntonioVaca Castañón - 16977457,,,
39458534,Posible patrono,1,SOUL 21,"Soul 21 nace para contribuir a la Capacidad de Transformación de las “organizaciones con alma”, aquellas que se comprometen con un mundo mejor para todos.  - Convencidos de que toda organización puede mejorar en su propósito  - Visión, experiencia, talento y valores al servicio de los proyectos con alma - Equipo diverso, creativo, experimentado, comprometido, transformador y preparado para trabajar con pasión - Comprometidos con tu misión. Rigurosos en la gestión ","Consultoría,Formación",B2B,11-50,https://www.linkedin.com/company/soul-21/,https://soul21.es/,ES Madrid Community of Madrid,2024-10-07 0:33,COMPANY_2_AIRTABLE2024-10-08,"Empresa Contacto Sol Especial 31-03-23,Empresa Nivel 4,Empresa de Madrid 07-2024",IsabelGuillem - 84926217,,,
37477790,Posible patrono,1,Blu-Castle,"En el mundo actual, la conexión es más vital que nunca. Las empresas y los individuos necesitan colaborar e interactuar sin problemas, independientemente de la ubicación o la zona horaria. Si bien la infraestructura tradicional desempeña un papel importante, es posible que no siempre siga el ritmo de las crecientes demandas actuales.","Software,Tecnología",B2B,11-50,https://www.linkedin.com/company/blu-caslte/,http://www.blu-castle.com,"ES Madrid Community of Madrid Avenida de la Victoria, 25 2 Floor, Offices 14-15. 28023",2024-11-11 16:04,Español,"Empresa Contacto Sol Especial 31-03-23,Empresa Nivel 4,Verificado_Lidia_06-2023,Empresa Madrid,Empresa de Madrid 07-2024",RubensBastos - 2663367,,,
2984217,Posible patrono,1,Cityads,"Cityads Media es un equipo multinacional de expertos en marketing de resultados y afiliados que ayuda a anunciantes y editores a lograr de manera constante sus objetivos comerciales desde 2010. Hoy en día, nuestra plataforma tecnológica de última generación no solo conecta y capacita a más de 200 000 editores y más de 2000 anunciantes en todo el mundo, sino que alimenta de manera inteligente y segura a las empresas con clientes dentro de modelos de precios y canales publicitarios deseables.","Software,Tecnología",B2B,201-500,https://www.linkedin.com/company/cityads-media/,http://cityads.com,ES Barcelona Catalonia,2024-11-11 12:58,COMPANY_2_AIRTABLE2024-11-12,"Verificado_Lidia_06-2023,Empresa Barcelona,Empresa de Barcelona 07-2024",AntonioG. - 685161666,,,
64766389,Posible patrono,2,SHAPEiN Solutions,¿Te suena familiar?  ¿Está buscando maximizar las inversiones en aplicaciones de software básicas como SAP y Workday? SHAPEiN ofrece la solución perfecta para empresas que buscan integrar diferentes soluciones HCM de primer nivel y al mismo tiempo minimizar las interrupciones en su organización.   Conectando sus principales soluciones de software de TI de recursos humanos para ofrecer flujos de procesos y datos sólidos y seguros.,"Software,Tecnología",B2B,51-200,https://www.linkedin.com/company/shapein-solutions/,https://shapein-integrations.com,DE Wiesloch nan,2024-11-11 12:52,COMPANY_2_AIRTABLE2024-11-12,"Empresa Contacto Sol Especial 31-03-23,Empresa Nivel 4,Verificado_Lidia_06-2023",SergioFolgar - 114710737,SergioFolgar - 114710737,,
1741561,Posible patrono,1,Localizalia,"Localizalia se ha especializado en la gestión telemática de activos móviles de empresas. Nuestros sistemas se basan en la geolocalización GPS/GSM. Gestionamos en tiempo real todo tipo de eventos en el transporte por carretera, de viajeros, cargas valiosas, transporte marítimo o control de conductores.  En Localizalia Llevamos más de 20 años desarrollando hardware preparado para ser embarcado en todo tipo de vehículos y en los ambientes más duros de trabajo. Del mismo modo hemos evolucionado el software, un software estable que ha ido creciendo con las necesidades de los vehículos. Una constante evolución necesaria para llevar a su empresa al s. XXI de la mano de la digitalización de sus recursos móviles.","Software,Servicios de eventos,Tecnología,Transporte",B2B,51-200,https://www.linkedin.com/company/localizalia/,https://www.localizalia.com,"ES Tres Cantos Madrid Calle Santiago Grisolía, 2 Edificio Science to Business Parque Tecnológico 28760",2024-11-11 15:51,Español,"Empresa Contacto Sol Especial 31-03-23,Empresa Nivel 4,Verificado_Lidia_06-2023,Empresa Madrid,Empresa de Madrid 07-2024",RobertoOrejón Hernández - 28289051,,,
10526392,,1,Bigcore,"Bigcore es una empresa global de consultoría, tecnología y subcontratación que trabaja en diversas industrias, incluidas la banca, el seguro, la atención médica, las telecomunicaciones y los servicios públicos. Somos una empresa de consultoría con presencia internacional y más de cinco años de experiencia en el mercado. Tenemos una excelente reputación en el sector de las TIC y colaboramos con las principales empresas de cada área diferente de actividad comercial.","Consultoría,Salud,Servicios financieros,Servicios públicos",B2B,11-50,https://www.linkedin.com/company/bigcore/,http://www.bigcore.com,"ES Madrid Madrid Calle Maudes 51, Planta 8 ",2022-11-22 9:48,Checked / CheckAgain,"Check_Again_VE-1 26-08-23,TASK:16-02 Parte2 Sin Evento 18 abril,Empresa de Madrid 07-2024",,,SergioFolgar - 114710737,
14530628,,3,Borneo,"Borneo es una plataforma de observabilidad de privacidad y seguridad de datos en tiempo real para negocios de hiper-crecimiento. Borneo le permite identificar, comprender y remediar el riesgo de datos confidenciales en la escala de la nube. Es una solución única para toda su huella de datos a través de su infraestructura de datos, SaaS y API.",Software,B2B,11-50,https://www.linkedin.com/company/borneodata/,https://www.borneo.io/,,2022-01-08 10:51,,SaaS-Description-Jan-23,"DavidCasellas - 108232773,RubenAlcalde Escribano - 57836363,CarlesGrau Molto - 300309886",,,
2760711,,2,ShopFully,"La empresa es la compañía de tecnología que reinventa las compras locales en todo el mundo. Con la reciente adquisición de Tiendeo (www.business.tiendeo.com), ahora somos el campeón europeo y un jugador líder internacional en Drive to Store. Tenemos equipos en 12 países, llegamos a una red de 45 millones de usuarios activos y trabajamos con más de 400 minoristas principales y marcas más conocidas a nivel mundial.",Software,B2B,201-500,https://www.linkedin.com/company/shopfully/,https://corporate.shopfully.com/,"IT Milano Lombardia Via Giosuè Borsi, 9 ",2022-11-28 12:20,CHEQUEAR,,"Henri-NoëlBOUVET - 1805766,DamiánBlanco  - 60369358",,,
10793101,,1,Izasa Scientific,"A la vanguardia de la innovación científica.  Distribución de instrumentación científica para investigación y control de calidad, en España y Portugal.   Integramos la respuesta instrumental como el servicio de consultoría, soporte técnico y postventa en diversas áreas:   - Analítica - Ciencias de la Vida - Microscopía Óptica  - Microscopía Electrónica  - Nanotecnología  - Medio Ambiente   - Control de Calidad Industrial  Consulta nuestra política de privacidad en https://www.izasascientific.","Consultoría,Salud",B2B,51-200,https://www.linkedin.com/company/izasa-scientific-a-werfen-company/,http://www.izasascientific.com,"ES Alcobendas Madrid C/ Aragoneses, 13 28108",2025-01-05 10:25,COMPANY_2_AIRTABLE2025-01-06,Empresa Madrid,JoséLatorre Martínez - 19229109,,,
1461217,,1,Innova-tsn,"Somos especialistas en la definición e implantación de soluciones de Business Intelligence, CRM, Business Analytics, Big Data y Business Discovery aplicadas a la toma de decisiones.  Ofrecemos servicios integrales de diseño, implementación, administración y mantenimiento de soluciones técnicas: provisión de tecnología y de infraestructura, ejecución de proyectos y servicios de consultoría especializada.",Consultoría,B2B,201-500,https://www.linkedin.com/company/innovatsn/,http://www.innova-tsn.com,,2022-02-23 21:50,,TASK:16-02 Parte2 Sin Evento 18 abril,CarlesEscolano - 2383390,,,
81875562,Posible patrono,3,Chiefs,Chiefs es una comunidad de ejecutivos digitales cuyo objetivo es el de promover el liderazgo digital como miembro del comité ejecutivo y perfil clave en la toma de decisiones corporativas. Fundado por Valeria Domínguez. Liderado por Cristina L. Pancorbo.,"Institución,Software",B2B,51-200,https://www.linkedin.com/company/chiefs-digital-officer/,https://www.linkedin.com/build-relation/newsletter-follow?entityUrn=7136638925036470273,ES Madrid nan,2024-11-28 5:06,Empresa NO Hoja Negocios Nov 23,"Empresa Madrid,Empresa de Madrid 07-2024",,"CristinaLópez Pancorbo - 54440670,CheloMartinez - 88854305,MelquíadesEntrena Marín - 76151937",,
11561304,Posible patrono,2,Stockagile,"Stockagile es el software todo en uno que maximiza la rentabilidad de los negocios de retail, impulsando su crecimiento y optimizando sus operaciones.  Nuestra avanzada herramienta conecta de manera eficaz todos los canales de venta, físicos y online, proporcionando múltiples funcionalidades para una gestión óptima del negocio:  - Software de punto de venta (TPV) - Gestión de productos omnicanal (PIM) - Gestión de almacenes automatizada (SGA) - Preparación de pedidos inteligente (OMS) - Analítica de negocio, stock y ventas (BI) - Facturación, CRM, gestión de fabricación... - Integraciones fluidas con diversas aplicaciones y ERPs como SAP, Sage, Shopify, Amazon, Zalando, Miravia, Sendcloud, Odoo, Holded, entre otros.  Nuestro software es la elección ideal para pequeñas y medianas empresas que venden al por menor, al por mayor, tanto en tiendas físicas como online, y que buscan soluciones eficientes para la gestión de inventario y ventas. Nuestros clientes abarcan múltiples sectores, como moda y complementos, bisutería, decoración, cosmética, electrónica, y muchos más.  Descubre cómo Stockagile puede impulsar tu negocio agendando una demostración gratuita con un especialista en retail.","Cosmética y belleza,Software,Servicios financieros,Moda y accesorios",B2B,11-50,https://www.linkedin.com/company/stockagile/,https://stockagile.com,"ES Barcelona Catalunya Carrer de la Llacuna, 162 08018",2024-10-05 14:49,Español,"ACTUALIZAR,Empresa de Barcelona 07-2024",GuglielmoSirolli - 580572859,,MarcNebot Villanueva - 151794031,
3310682,Posible patrono,1,NIKEL,"En Nikel nos dedicamos al desarrollo de ERP (Enterprise Resource Planning) dirigido a mejorar la cuenta de resultados de las empresas a través de la organización, los sistemas de gestión y las tecnologías de la información.   Diseñamos, siempre junto al cliente, la organización y los procesos de gestión. Hemos hecho realidad la creación a medida de herramientas que sirven de impulsores para la empresa: optimizan su estructura y sus relaciones tanto con clientes como con proveedores a través de un software propio.  Gracias al desarrollo de un  ERP propio podemos entregar justo a tiempo lo que el cliente necesita.   Nos definimos por nuestro compromiso con el cliente. El éxito de NIKEL es el éxito de nuestros clientes.  Entendemos su negocio, nos involucramos en la gestión, creemos en el equipo, en nuestra experiencia y en nuestras herramientas. Sólo así podemos garantizar nuestros proyectos al 100%.   Creemos que primero de todo hay empresas y no sectores. Cada empresa tiene la oportunidad de hacer de su estrategia un elemento diferenciador a los competidores. Las soluciones a medida dan total flexibilidad para potenciar la estrategia y gestión de la empresa a través operaciones específicas. Gracias al desarrollo de Nikel ERP podemos hacer posible la adaptación completa a tu empresa.   Te escuchamos y entendemos tu situación. Queremos entender muy bien cómo es tu empresa y qué necesitas para poder darte un servicio y un software que sirva de impulsor para tu negocio. Creamos a medida para cada situación empresarial (a diferencia del desarrollo sectorial). Al impulsar a nuestros clientes nos convertimos en aliados estratégicos: trabajamos para darte la máxima eficiencia en tu negocio.  ","Consultoría,Software,Agencias",B2B,11-50,https://www.linkedin.com/company/nikel/,http://www.nikel.es,ES Barcelona Cataluña / Catalunya,2024-11-28 6:57,Sponsor Hoja Negocio 09-08-2024,"ACTUALIZAR,Empresa Barcelona,Empresa de Barcelona 07-2024",FernandoFerrer-Bonsoms - 5583869,,,
10042036,Posible patrono,1,Aglaia Consulting,"En Aglaia Consulting somo una consultoría tecnológica especializada en Power Platform (Power BI, Power Apps, Power Automate) y Microsoft 365 (SharePoint, Teams, Excel, etc.). Como partners de Microsoft, compartimos nuestro conocimiento a través de Proyectos, Consultoría, Formación y Mentoring, ayudando a nuestros clientes a sacar el máximo provecho de estas herramientas. Ofrecemos formaciones prácticas y personalizadas, tanto online como presenciales, y acompañamos a nuestros clientes con mentoring continuo, asegurando que se conviertan en usuarios autosuficientes. Además, implementamos soluciones de Business Intelligence, Business Application, Modern Workplace e Inteligencia Artificial, con soporte técnico de alta calidad.   ¿Por qué unirte a Aglaia?  En Aglaia, creemos en el crecimiento profesional y en el poder del trabajo en equipo. Somos un equipo joven y cercano que valora la colaboración, el aprendizaje constante y la innovación. Aquí tendrás la oportunidad de aprender de los mejores, liderar proyectos desafiantes y desarrollar todo tu potencial en un entorno motivador y flexible Si te apasionan las herramientas de Microsoft y quieres ser parte de un lugar donde tu talento es clave, ¡te esperamos!   Conócenos en www.aglaia.es/nosotros Escríbenos a talento@aglaia.es","Formación,Software,Consultoría,Tecnología,Automovilístico",B2B,11-50,https://www.linkedin.com/company/aglaia-consulting/,www.aglaia.es,ES Barcelona Barcelona,2024-11-28 5:59,Sponsor Hoja Negocio 09-08-2024,"SaaS-EspLink-Jan-23,Empresa Barcelona,Empresa de Barcelona 07-2024",ValentinaHolt - 221103628,,,
